Category;Description;Nutrient Data Bank Number;Data.Alpha Carotene;Data.Ash;Data.Beta Carotene;Data.Beta Cryptoxanthin;Data.Carbohydrate;Data.Cholesterol;Data.Choline;Data.Fiber;Data.Kilocalories;Data.Lutein and Zeaxanthin;Data.Lycopene;Data.Manganese;Data.Niacin;Data.Pantothenic Acid;Data.Protein;Data.Refuse Percentage;Data.Retinol;Data.Riboflavin;Data.Selenium;Data.Sugar Total;Data.Thiamin;Data.Water;Data.Fat.Monosaturated Fat;Data.Fat.Polysaturated Fat;Data.Fat.Saturated Fat;Data.Fat.Total Lipid;Data.Household Weights.1st Household Weight;Data.Household Weights.1st Household Weight Description;Data.Household Weights.2nd Household Weight;Data.Household Weights.2nd Household Weight Description;Data.Major Minerals.Calcium;Data.Major Minerals.Copper;Data.Major Minerals.Iron;Data.Major Minerals.Magnesium;Data.Major Minerals.Phosphorus;Data.Major Minerals.Potassium;Data.Major Minerals.Sodium;Data.Major Minerals.Zinc;Data.Vitamins.Vitamin A - IU;Data.Vitamins.Vitamin A - RAE;Data.Vitamins.Vitamin B12;Data.Vitamins.Vitamin B6;Data.Vitamins.Vitamin C;Data.Vitamins.Vitamin E;Data.Vitamins.Vitamin K;;;;;;;;
BEEF;"BEEF,RND,BTTM RND,LN&FAT,1/8""FAT,ALL GRDS,CKD,RSTD";13870;0;1.05;0;0;0.0;75;101;0.0;218;0;0;0.009;4.616;0.521;26.41;2;0;0.141;27.0;0.0;0.061;61.6;4.964;0.449;4.418;11.64;631.53;1 roast;  (yield from 1 raw roast weighing 776g);338;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);6;0.063;2.16;17;164;214;35;4.43;0;0;1.47;0.347;;;;;;;;
BEEF;"BEEF,RND,BTTM RND,LN&FAT,1/8""FAT,CHOIC,RAW";13871;0;1.02;0;0;0.0;61;86;0.0;198;0;0;0.013;6.294;0.605;20.71;2;0;0.143;25.0;0.0;0.079;66.32;5.251;0.464;4.784;12.15;28.35;1 oz;454;1 lb;16;0.092;1.84;22;197;319;53;3.8;0;0;1.76;0.611;0.0;0.36;1.4;;;;;;;;
BEEF;"BEEF,RND,BTTM RND,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD";13872;0;0.95;0;0;0.0;80;125;0.0;254;0;0;0.011;5.939;0.647;32.85;5;0;0.185;34.4;0.0;0.068;54.27;5.355;0.484;4.766;12.56;226.87;1 steak;  (yield from 341 g raw meat);0;;7;0.071;2.7;21;199;263;42;5.4;0;0;1.97;0.432;0.0;0.49;;;;;;;;
BEEF;"BEEF,RND,BTTM RND,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD";13873;0;1.01;0;0;0.0;80;99;0.0;223;0;0;0.009;4.71;0.513;26.05;2;0;0.146;27.4;0.0;0.054;61.09;5.304;0.479;4.721;12.44;627.13;1 roast;  (yield from raw roast weighing 766g);85;3 oz;6;0.057;2.15;17;159;210;34;4.31;0;0;1.56;0.342;0.0;0.41;;;;;;;;
BEEF;"BEEF,RND,BTTM RND,LN&FAT,1/8""FAT,SEL,RAW";13874;0;0.99;0;0;0.0;55;86;0.0;187;0;0;0.013;6.071;0.586;20.68;3;0;0.11;24.7;0.0;0.084;67.44;4.723;0.417;4.303;10.93;28.35;1 oz;454;1 lb;23;0.089;1.63;22;201;335;60;3.85;0;0;1.23;0.615;0.0;0.35;1.4;;;;;;;;
BEEF;"BEEF,RND,BTTM RND,LN & FAT,1/8"" FAT,SEL,CKD,BRSD";13875;0;1.01;0;0;0.0;72;124;0.0;240;0;0;0.012;5.512;0.645;32.67;3;0;0.164;32.6;0.0;0.082;55.67;4.772;0.431;4.247;11.19;226.26;1 steak;  (yield from raw steak weighing 340g);85;3 oz;8;0.085;2.64;22;208;269;43;5.58;0;0;1.67;0.429;0.0;0.47;;;;;;;;
BEEF;"BEEF,RND,BTTM RND,LN&FAT,1/8""FAT,SEL,CKD,RSTD";13876;0;1.08;0;0;0.0;69;102;0.0;212;0;0;0.01;4.517;0.528;26.77;2;0;0.134;26.6;0.0;0.067;62.1;4.625;0.418;4.116;10.85;635.92;1 roast;  (yield from 1 raw roast weighing 786g);338;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);7;0.069;2.16;18;170;219;35;4.56;0;0;1.37;0.352;;;;;;;;
BEEF;"BEEF,RND,EYE OF RND,LN&FAT,1/8""FAT,ALL GRDS,RAW";13877;0;1.01;0;0;0.0;41;90;0.0;166;0;0;0.013;6.42;0.618;21.49;3;0;0.131;25.8;0.0;0.085;69.31;3.561;0.315;3.245;8.24;28.35;1 oz;454;1 lb;20;0.094;1.81;23;207;340;58;3.98;0;0;1.55;0.637;0.0;0.33;1.3;;;;;;;;
BEEF;"BEEF,RND,EYE OF RND,LN&FAT,1/8""FAT,ALL GRDS,CKD,RSTD";13878;0;1.1;0;0;0.0;62;108;0.0;208;0;0;0.01;4.947;0.558;28.31;1;0;0.151;28.7;0.0;0.065;61.97;4.117;0.372;3.664;9.65;333.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;7;0.067;2.29;18;174;227;37;4.7;0;0;1.57;0.372;0.0;;;;;;;;
BEEF;"BEEF,RND,EYE OF RND,LN&FAT,1/8""FAT,CHOIC,RAW";13879;0;1.03;0;0;0.0;44;91;0.0;173;0;0;0.013;6.59;0.633;21.68;1;0;0.149;26.1;0.0;0.083;68.57;3.851;0.34;3.509;8.91;28.35;1 oz;454;1 lb;16;0.096;1.92;23;206;334;55;3.97;0;0;1.84;0.64;0.0;0.33;1.3;;;;;;;;
BEEF;"BEEF,RND,EYE OF RND,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD";13880;0;1.06;0;0;0.0;64;108;0.0;212;0;0;0.01;5.149;0.561;28.48;2;0;0.16;29.6;0.0;0.059;61.36;4.285;0.387;3.813;10.05;333.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;6;0.061;2.33;18;171;227;37;4.65;0;0;1.71;0.374;0.0;;;;;;;;
BEEF;"BEEF,RND,EYE OF RND,LN&FAT,1/8""FAT,SEL,RAW";13881;0;0.99;0;0;0.0;38;89;0.0;159;0;0;0.013;6.252;0.603;21.3;3;0;0.113;25.6;0.0;0.087;70.06;3.271;0.289;2.98;7.57;28.35;1 oz;454;1 lb;24;0.092;1.69;23;208;346;62;3.98;0;0;1.27;0.633;0.0;0.32;1.3;;;;;;;;
BEEF;"BEEF,RND,EYE OF RND,LN&FAT,1/8""FAT,SEL,CKD,RSTD";13882;0;1.13;0;0;0.0;59;107;0.0;204;0;0;0.01;4.747;0.555;28.13;9;0;0.141;27.7;0.0;0.071;62.58;3.949;0.357;3.515;9.26;416.97;1 roast;  (yield from 530 g raw meat);85;3 oz;7;0.072;2.24;18;177;228;37;4.74;0;0;1.44;0.369;0.0;0.4;;;;;;;;
BEEF;"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,ALL GRDS,RAW";13883;0;0.95;0;0;0.0;65;82;0.0;189;0;0;0.013;3.16;0.33;19.6;4;0;0.18;19.6;0.0;0.11;66.1;5.0;0.46;4.6;11.67;28.35;1 oz;454;1 lb;5;0.076;2.0;22;193;329;58;4.41;0;0;3.01;0.41;0.0;0.0;0.0;;;;;;;;
BEEF;"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,ALL GRDS,CKD,RSTD";13884;0;1.13;0;0;0.0;82;104;0.0;219;0;0;0.016;3.59;0.45;27.45;4;0;0.26;26.8;0.0;0.09;61.56;4.68;0.44;4.24;11.34;326.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;6;0.119;2.81;26;230;367;63;6.67;0;0;2.8;0.38;0.0;;;;;;;;
BEEF;"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,CHOIC,RAW";13885;0;0.94;0;0;0.0;65;81;0.0;199;0;0;0.013;3.14;0.33;19.48;4;0;0.18;19.6;0.0;0.11;65.43;5.49;0.51;5.04;12.83;28.35;1 oz;454;1 lb;5;0.076;1.99;21;192;326;58;4.37;0;0;3.0;0.41;0.0;0.0;0.0;;;;;;;;
BEEF;"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD";13886;0;1.12;0;0;0.0;82;104;0.0;228;0;0;0.016;3.57;0.44;27.27;4;0;0.25;26.8;0.0;0.09;60.92;5.11;0.48;4.63;12.34;325.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;6;0.119;2.79;25;229;365;63;6.62;0;0;2.79;0.38;0.0;;;;;;;;
BEEF;"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,SEL,RAW";13887;0;0.96;0;0;0.0;64;82;0.0;178;0;0;0.013;3.18;0.33;19.74;3;0;0.18;19.6;0.0;0.11;66.86;4.45;0.41;4.1;10.39;28.35;1 oz;454;1 lb;5;0.077;2.02;22;195;332;58;4.45;0;0;3.03;0.41;0.0;0.0;0.0;;;;;;;;
BEEF;"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,SEL,CKD,RSTD";13888;0;1.14;0;0;0.0;82;105;0.0;210;0;0;0.016;3.61;0.45;27.63;4;0;0.26;26.9;0.0;0.09;62.31;4.22;0.4;3.81;10.24;327.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;6;0.12;2.83;26;232;370;64;6.73;0;0;2.81;0.38;0.0;;;;;;;;
BEEF;"BEEF,RND,TOP RND,LN,1/8"" FAT,CHOIC,CKD,PAN-FRIED";13890;0;1.53;0;0;2.03;158;129;0.0;228;0;0;0.02;5.394;0.458;33.93;1;0;0.315;34.5;0.0;0.12;54.18;3.031;1.504;2.399;8.33;283.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;6;0.129;3.4;35;286;484;65;4.58;0;0;3.9;0.582;0.0;;;;;;;;
BEEF;"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,ALL GRDS,RAW";13891;0;1.1;0;0;0.0;40;92;0.0;166;0;0;0.013;6.589;0.634;22.06;0;0;0.135;26.5;0.0;0.087;69.04;3.428;0.303;3.123;7.93;28.35;1 oz;454;1 lb;21;0.097;1.85;24;212;349;60;4.08;0;0;1.59;0.653;0.0;0.33;1.3;;;;;;;;
BEEF;"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD";13892;0;1.66;0;0;0.0;90;131;0.0;238;0;0;0.017;3.65;0.36;34.34;3;0;0.24;32.5;0.0;0.07;54.68;4.15;0.42;3.78;10.13;286.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;5;0.118;3.16;24;215;319;45;4.34;0;0;2.62;0.27;0.0;;;;;;;;
BEEF;"BEEF,RND,TOP RND STEAK,LN & FAT,1/8"" FAT,ALL GRDS,CKD,BRLD";13893;0;1.16;0;0;0.0;58;117;0.0;204;0;0;0.011;5.36;0.605;30.67;1;0;0.163;31.7;0.0;0.07;59.59;3.837;0.347;3.415;9.0;326.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;7;0.074;2.53;20;193;252;41;5.2;0;0;1.71;0.403;0.0;;;;;;;;
BEEF;"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,CHOIC,RAW";13894;0;1.11;0;0;0.0;41;92;0.0;168;0;0;0.013;6.667;0.64;21.94;0;0;0.151;26.7;0.0;0.084;68.8;3.538;0.313;3.224;8.19;28.35;1 oz;454;1 lb;17;0.098;1.97;24;211;341;57;4.06;0;0;1.86;0.648;0.0;0.33;1.3;;;;;;;;
BEEF;"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD";13895;0;1.65;0;0;0.0;90;130;0.0;250;0;0;0.017;3.63;0.35;34.09;2;0;0.24;32.5;0.0;0.07;53.83;4.76;0.48;4.33;11.61;289.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;5;0.118;3.14;24;214;317;45;4.31;0;0;2.61;0.27;0.0;;;;;;;;
BEEF;"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD";13896;0;1.18;0;0;0.0;66;117;0.0;224;0;0;0.011;5.55;0.604;30.7;3;0;0.173;32.4;0.0;0.064;58.46;4.379;0.396;3.898;10.27;347.01;1 steak;  (yield from raw steak weighing 492 g);85;3 oz;7;0.067;2.54;20;187;248;40;5.09;0;0;1.84;0.403;0.0;0.44;;;;;;;;
BEEF;"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,CHOIC,CKD,PAN-FRIED";13897;0;1.45;0;0;0.0;97;126;0.0;266;0;0;0.019;5.15;0.43;32.99;1;0;0.26;32.0;0.0;0.11;52.36;5.18;1.72;4.64;13.83;283.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;6;0.124;2.97;33;274;480;68;4.35;0;0;3.28;0.57;0.0;;;;;;;;
BEEF;"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,SEL,RAW";13898;0;1.08;0;0;0.0;38;93;0.0;164;0;0;0.013;6.51;0.628;22.18;0;0;0.118;26.3;0.0;0.09;69.29;3.317;0.293;3.023;7.68;28.35;1 oz;454;1 lb;25;0.095;1.74;24;214;357;63;4.1;0;0;1.32;0.659;0.0;0.3;1.2;;;;;;;;
BEEF;"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,SEL,CKD,BRSD";13899;0;1.67;0;0;0.0;90;132;0.0;225;0;0;0.017;3.67;0.36;34.6;3;0;0.24;32.5;0.0;0.07;55.63;3.51;0.35;3.2;8.54;286.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;4;0.119;3.18;25;217;321;45;4.37;0;0;2.64;0.27;0.0;;;;;;;;
BEEF;"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,SEL,CKD,BRLD";13900;0;1.14;0;0;0.0;49;117;0.0;201;0;0;0.011;5.169;0.605;30.63;2;0;0.154;31.0;0.0;0.077;60.72;3.296;0.298;2.933;7.73;358.94;1 steak;  (yield from raw steak weighing 491g);85;3 oz;8;0.081;2.52;21;198;256;41;5.31;0;0;1.57;0.402;0.0;0.42;;;;;;;;
BEEF;"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,PRIME,RAW";13901;0;1.07;0;0;0.0;59;93;0.0;173;0;0;0.014;4.25;0.35;22.24;1;0;0.18;20.5;0.0;0.1;68.73;3.59;0.38;3.3;8.67;28.35;1 oz;454;1 lb;3;0.08;2.04;24;213;371;51;2.8;0;0;2.79;0.5;0.0;0.0;0.0;;;;;;;;
BEEF;"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,PRIME,CKD,BRLD";13902;0;1.36;0;0;0.0;84;119;0.0;225;0;0;0.017;5.95;0.48;31.27;1;0;0.26;28.0;0.0;0.12;59.51;4.01;0.46;3.61;10.1;332.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;6;0.121;2.84;30;243;436;61;5.49;0;0;2.46;0.55;0.0;;;;;;;;
BEEF;"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,CHOIC,RAW";13905;0;0.87;0;0;0.0;68;75;0.0;258;0;0;0.012;3.51;0.3;17.98;20;0;0.17;16.3;0.0;0.1;60.21;8.94;0.74;8.02;20.08;28.35;1 oz;454;1 lb;6;0.077;1.94;19;168;295;52;3.15;0;0;2.7;0.37;0.0;0.0;0.0;;;;;;;;
BEEF;"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD";13906;0;1.19;0;0;0.0;74;89;0.0;299;0;0;0.015;4.08;0.31;23.27;23;0;0.22;22.7;0.0;0.1;52.61;9.78;0.79;8.45;22.11;255.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;8;0.125;2.74;23;187;322;64;4.59;0;0;2.15;0.35;0.0;;;;;;;;
BEEF;"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,CHOIC,RAW";13907;0;1.12;0;0;0.0;62;79;0.0;232;0;0;0.013;3.61;0.31;18.9;22;0;0.17;15.7;0.0;0.1;62.28;7.47;0.62;6.7;16.81;28.35;1 oz;454;1 lb;6;0.079;2.1;20;173;308;53;3.24;0;0;2.76;0.38;0.0;0.0;0.0;;;;;;;;
BEEF;"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD";13908;0;1.16;0;0;0.0;65;92;0.0;286;0;0;0.015;4.11;0.3;24.04;23;0;0.22;21.8;0.0;0.1;54.16;8.94;0.71;7.83;20.3;259.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;8;0.126;2.81;24;191;334;66;4.64;0;0;2.16;0.35;0.0;;;;;;;;
BEEF;"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,ALL GRDS,RAW";13909;0;0.9;0;0;0.0;57;86;0.0;228;0;0;0.011;6.077;0.593;20.61;9;0;0.1;22.8;0.0;0.064;63.43;6.633;0.589;6.251;15.49;266.01;1 steak;454;1 lb;24;0.069;1.47;21;186;313;52;3.53;0;0;1.06;0.562;0.0;0.39;1.6;;;;;;;;
BEEF;"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD";13910;0;1.03;0;0;0.0;88;101;0.0;264;0;0;0.009;7.037;0.521;26.44;12;0;0.127;28.5;0.0;0.071;56.48;6.993;0.621;6.608;16.78;85.0;3 oz;165;1 steak; excluding refuse (yield from 1 raw steak; with refuse; weighing 242 g);19;0.079;1.69;22;204;328;54;4.75;0;0;1.56;0.553;;;;;;;;
BEEF;"BEEF,SHRT LOIN,TOP LOIN,LN & FAT,1/8"" FAT,CHOIC,RAW";13911;0;0.93;0;0;0.0;58;86;0.0;232;0;0;0.013;6.652;0.602;20.63;10;0;0.087;22.1;0.0;0.055;62.91;6.828;0.607;6.435;15.95;274.27;1 steak;454;1 lb;25;0.067;1.48;21;184;313;51;3.62;0;0;1.15;0.555;0.0;0.4;1.6;;;;;;;;
BEEF;"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD";13912;0;1.02;0;0;0.0;97;100;0.0;278;0;0;0.009;7.095;0.515;26.16;12;0;0.115;28.1;0.0;0.065;54.99;7.688;0.683;7.264;18.45;221.09;1 steak;  (yield from 270 g raw meat);85;3 oz;  (1 serving);17;0.085;1.75;21;195;316;52;4.65;0;0;1.73;0.521;0.0;;;;;;;;
BEEF;"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,SEL,RAW";13913;0;0.87;0;0;0.0;55;86;0.0;224;0;0;0.009;5.502;0.583;20.59;9;0;0.112;23.5;0.0;0.074;63.95;6.438;0.572;6.067;15.04;257.75;1 steak;454;1 lb;23;0.071;1.47;21;189;313;52;3.45;0;0;0.98;0.569;0.0;0.38;1.5;;;;;;;;
BEEF;"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,SEL,CKD,BRLD";13914;0;1.04;0;0;0.0;79;102;0.0;250;0;0;0.009;6.978;0.527;26.72;12;0;0.14;28.8;0.0;0.078;57.96;6.298;0.56;5.951;15.11;204.03;1 steak;  (yield from raw steak weighing 248 g);85;3 oz;22;0.073;1.63;23;213;340;57;4.85;0;0;1.38;0.585;0.0;0.45;;;;;;;;
BEEF;"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,PRIME,RAW";13915;0;0.77;0;0;0.0;67;79;0.0;281;0;0;0.012;3.88;0.32;19.0;6;0;0.14;17.3;0.0;0.09;58.42;9.78;0.8;9.08;22.17;453.6;1 lb;227;1 steak; excluding refuse (yield from 1 raw steak; with refuse; weighing 242 g);6;0.069;1.58;18;163;295;53;3.14;0;0;2.75;0.39;;;;;;;;
BEEF;"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,PRIME,CKD,BRLD";13916;0;1.06;0;0;0.0;79;99;0.0;310;0;0;0.015;4.77;0.33;25.92;8;0;0.18;23.7;0.0;0.08;51.34;9.39;0.8;8.91;22.12;85.0;3 oz;167;1 steak; excluding refuse (yield from 1 raw steak; with refuse; weighing 242 g);9;0.098;2.26;24;197;354;64;4.65;0;0;1.94;0.38;;;;;;;;
BEEF;"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,ALL GRDS,RAW";13917;0;0.92;0;0;0.0;66;82;0.0;247;0;0;0.011;5.782;0.56;19.61;1;0;0.095;22.0;0.0;0.061;61.52;7.774;0.691;7.327;18.16;163.57;1 steak;28;1 oz;23;0.067;1.42;20;180;302;50;3.41;0;0;1.01;0.535;0.0;0.41;1.6;;;;;;;;
BEEF;"BEEF,TENDERLOIN,LN & FAT,1/8"" FAT,ALL GRDS,CKD,BRLD";13918;0;1.06;0;0;0.0;90;101;0.0;267;0;0;0.009;7.041;0.522;26.46;4;0;0.128;28.6;0.0;0.072;56.04;7.136;0.634;6.743;17.12;85.0;3 oz;104;1 steak; excluding refuse (yield from 1 raw steak; with refuse; weighing 154 g);19;0.079;1.69;22;205;329;54;4.76;0;0;1.56;0.554;;;;;;;;
BEEF;"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,ALL GRDS,CKD,RSTD";13919;0;1.18;0;0;0.0;85;91;0.0;324;0;0;0.014;3.0;0.25;23.9;2;0;0.26;22.9;0.0;0.09;48.37;10.27;1.0;9.72;24.6;330.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;9;0.123;3.11;22;203;331;57;4.03;0;0;2.46;0.25;0.0;;;;;;;;
BEEF;"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,CHOIC,RAW";13920;0;0.94;0;0;0.0;65;83;0.0;246;0;0;0.012;6.392;0.579;19.82;3;0;0.084;21.4;0.0;0.052;61.69;7.655;0.68;7.214;17.88;176.56;1 steak;28;1 oz;25;0.065;1.43;20;177;303;50;3.5;0;0;1.1;0.534;0.0;0.41;1.6;;;;;;;;
BEEF;"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD";13921;0;1.01;0;0;0.0;93;101;0.0;273;0;0;0.009;7.169;0.52;26.43;4;0;0.116;28.2;0.0;0.066;55.53;7.409;0.658;7.001;17.78;140.47;1 steak;  (yield from 181 g raw meat);85;3 oz;17;0.085;1.76;21;196;318;52;4.67;0;0;1.74;0.527;0.0;0.47;;;;;;;;
BEEF;"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD";13922;0;1.18;0;0;0.0;85;91;0.0;331;0;0;0.016;3.88;0.4;23.9;2;0;0.27;22.8;0.0;0.15;47.99;10.5;0.96;10.02;25.39;329.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;9;0.123;3.11;26;236;407;65;4.03;0;0;3.37;0.48;0.0;;;;;;;;
BEEF;"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,SEL,RAW";13923;0;0.9;0;0;0.0;68;81;0.0;249;0;0;0.009;5.176;0.549;19.37;2;0;0.105;22.6;0.0;0.069;61.33;7.906;0.702;7.451;18.46;149.28;1 steak;  (yield from 1 raw steak weighing149g);28;1 oz;22;0.068;1.42;20;182;300;50;3.32;0;0;0.92;0.535;0.0;0.41;;;;;;;;
BEEF;"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,SEL,CKD,BRLD";13924;0;1.09;0;0;0.0;87;101;0.0;262;0;0;0.009;6.916;0.523;26.48;4;0;0.139;28.9;0.0;0.077;56.5;6.89;0.612;6.511;16.53;119.47;1 steak;  (yield from 1 raw steak weighing 151g);85;3 oz;22;0.073;1.63;23;214;340;57;4.85;0;0;1.37;0.58;0.0;0.46;;;;;;;;
BEEF;"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,SEL,CKD,RSTD";13925;0;1.18;0;0;0.0;85;91;0.0;316;0;0;0.014;3.0;0.25;23.9;2;0;0.26;22.9;0.0;0.09;48.86;9.92;0.96;9.38;23.7;329.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;9;0.123;3.11;22;203;331;57;4.03;0;0;2.46;0.25;0.0;;;;;;;;
BEEF;"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,PRIME,RAW";13926;0;0.88;0;0;0.0;70;76;0.0;274;0;0;0.012;2.99;0.3;18.15;3;0;0.21;17.1;0.0;0.12;59.52;9.26;0.87;8.96;21.83;28.35;1 oz;454;1 lb;7;0.093;2.35;20;181;304;49;3.05;0;0;2.6;0.38;0.0;0.0;0.0;;;;;;;;
BEEF;"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,PRIME,CKD,BRLD";13927;0;1.16;0;0;0.0;86;96;0.0;308;0;0;0.015;3.52;0.34;25.26;3;0;0.26;24.4;0.0;0.11;51.84;9.17;0.86;8.85;22.21;85.0;3 oz;106;1 steak; excluding refuse (yield from 1 raw steak; with refuse; weighing 154 g);8;0.156;3.15;26;210;368;59;4.88;0;0;2.41;0.39;;;;;;;;
BEEF;"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,PRIME,CKD,RSTD";13928;0;1.01;0;0;0.0;88;92;0.0;343;0;0;0.014;3.01;0.39;24.04;3;0;0.27;23.1;0.0;0.09;48.28;11.01;1.03;10.63;26.67;326.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;8;0.142;3.12;23;203;336;55;4.39;0;0;2.53;0.33;0.0;;;;;;;;
BEEF;"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,ALL GRDS,RAW";13929;0;1.03;0;0;0.0;47;85;0.0;201;0;0;0.011;5.986;0.584;20.3;3;0;0.098;22.9;0.0;0.063;66.09;5.44;0.483;5.127;12.71;607.73;1 steak;28;1 oz;24;0.069;1.48;21;187;315;52;3.55;0;0;1.05;0.554;0.0;0.36;1.4;;;;;;;;
BEEF;"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD";13930;0;1.11;0;0;0.0;75;103;0.0;243;0;0;0.009;7.176;0.531;26.96;4;0;0.13;29.2;0.0;0.073;58.36;5.93;0.527;5.603;14.23;306.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;20;0.081;1.73;22;209;336;56;4.87;0;0;1.59;0.564;0.0;;;;;;;;
BEEF;"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,CHOIC,RAW";13931;0;0.97;0;0;0.0;52;83;0.0;214;0;0;0.013;6.425;0.582;19.92;3;0;0.084;21.8;0.0;0.053;64.87;6.115;0.543;5.763;14.28;28.35;1 oz;454;1 lb;25;0.066;1.46;20;181;309;51;3.57;0;0;1.11;0.536;0.0;0.37;1.5;;;;;;;;
BEEF;"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD";13932;0;1.1;0;0;0.0;83;102;0.0;257;0;0;0.009;7.269;0.528;26.8;4;0;0.118;29.0;0.0;0.067;56.81;6.564;0.583;6.202;15.75;306.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;18;0.088;1.81;22;201;327;54;4.81;0;0;1.77;0.534;0.0;;;;;;;;
BEEF;"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,CHOIC,CKD,PAN-FRIED";13933;0;1.28;0;0;0.0;98;110;0.0;313;0;0;0.017;3.83;0.39;28.77;2;0;0.29;29.8;0.0;0.12;49.56;8.86;1.71;8.18;21.06;307.0;1 piece; cooked; excluding refuse (yield from 1 lb raw meat with refuse);85;3 oz;12;0.131;3.42;28;235;406;71;5.55;0;0;3.34;0.44;0.0;;;;;;;;
